iso3,year,start_date,new_displacement,hazard_type_name
IND,2023,2023-07-10,26482,Flood
IND,2023,2023-07-11,12714,Flood
IND,2023,2023-07-12,25,Flood
IND,2023,2023-07-11,5917,Flood
CHN,2023,2023-07-14,2600,Flood
CHN,2023,2023-07-13,1200,Flood
CHN,2023,2023-07-10,336,Mass Movement
IDN,2023,2023-07-07,23,Storm
IDN,2023,2023-07-13,796,Flood
IND,2023,2023-07-14,4531,Flood
IND,2023,2023-07-15,32,Flood
IND,2023,2023-07-18,1774,Flood
IND,2023,2023-07-18,1195,Flood
IND,2023,2023-07-19,980,Flood
PAK,2023,2023-06-25,646856,Flood
IND,2023,2023-07-20,50,Flood
IND,2023,2023-07-20,270,Flood
IND,2023,2023-07-21,2567,Flood
IND,2023,2023-07-22,1171,Flood
IND,2023,2023-07-24,360,Flood
IND,2023,2023-07-24,10,Flood
VNM,2023,2023-07-16,575,Storm
MMR,2023,2023-07-13,4,Storm
MMR,2023,2023-07-19,28,Mass Movement
NPL,2023,2023-07-14,4,Mass Movement
NPL,2023,2023-07-24,4,Mass Movement
NPL,2023,2023-07-24,4,Mass Movement
NPL,2023,2023-07-25,4,Flood
NPL,2023,2023-07-25,4,Flood
NPL,2023,2023-07-25,4,Mass Movement
NPL,2023,2023-07-15,170,Flood
IND,2023,2023-07-25,1757,Flood
PHL,2023,2023-07-16,84,Mass Movement
PHL,2023,2023-07-04,13,Mass Movement
PHL,2023,2023-07-21,526,Flood
JPN,2023,2023-07-15,216,Flood
MYS,2023,2023-07-31,28,Flood
CHN,2023,2023-08-01,1540000,Flood
CHN,2023,2023-08-02,53355,Flood
CHN,2023,2023-08-01,79745,Flood
CHN,2023,2023-08-05,391,Earthquake
IDN,2023,2023-08-06,3918,Earthquake
IDN,2023,2023-08-01,93,Flood
IDN,2023,2023-08-05,4,Storm
IDN,2023,2023-08-01,8,Mass Movement
IDN,2023,2023-07-30,7,Storm
VNM,2023,2023-07-27,519,Flood
VNM,2023,2023-07-27,830,Storm
VNM,2023,2023-08-02,260,Mass Movement
IND,2023,2023-07-27,85,Flood
IND,2023,2023-07-28,8530,Flood
IND,2023,2023-07-29,63,Flood
IND,2023,2023-08-01,8382,Flood
IND,2023,2023-08-01,267,Flood
IND,2023,2023-08-01,35,Flood
IND,2023,2023-08-02,41808,Flood
IND,2023,2023-08-02,66,Flood
IND,2023,2023-08-05,35,Flood
IND,2023,2023-08-06,1515,Flood
IND,2023,2023-08-07,1001,Flood
VNM,2023,2023-08-06,139,Mass Movement
VNM,2023,2023-08-06,1410,Mass Movement
CHN,2023,2023-08-01,80000,Flood
MMR,2023,2023-08-01,17,Storm
MMR,2023,2023-07-27,3072,Flood
MMR,2023,2023-08-01,4,Storm
MMR,2023,2023-08-02,72,Storm
MMR,2023,2023-08-03,8,Storm
MMR,2023,2023-08-04,21,Storm
MMR,2023,2023-08-03,51,Mass Movement
MMR,2023,2023-08-02,4,Storm
MMR,2023,2023-08-03,202,Flood
MMR,2023,2023-08-08,76,Flood
BGD,2023,2023-08-05,213214,Flood
VNM,2023,2023-08-02,269,Flood
MMR,2023,2023-08-06,1100,Flood
MYS,2023,2023-08-11,6,Flood
IDN,2023,2023-08-08,15,Storm
IDN,2023,2023-08-09,4,Storm
IDN,2023,2023-08-13,8,Flood
LKA,2023,2023-08-09,8,Storm
NPL,2023,2023-08-10,4,Flood
NPL,2023,2023-08-10,4,Flood
NPL,2023,2023-08-10,4,Flood
NPL,2023,2023-08-11,4,Mass Movement
NPL,2023,2023-08-12,4,Flood
NPL,2023,2023-08-12,4,Flood
MYS,2023,2023-08-14,28,Flood
MMR,2023,2023-08-08,30,Storm
MNG,2023,2023-08-05,925,Flood
MMR,2023,2023-08-06,1000,Flood
MMR,2023,2023-08-12,48000,Flood
IDN,2023,2023-08-14,27,Drought
PHL,2023,2023-08-08,361,Storm
PHL,2023,2023-07-19,88,Flood
JPN,2023,2023-08-15,3949,Storm
CHN,2023,2023-08-12,81000,Mass Movement
IND,2023,2023-08-10,1092,Flood
KHM,2023,2023-07-30,18,Flood
KHM,2023,2023-07-20,55,Mass Movement
PHL,2023,2023-04-05,180,Flood
PHL,2023,2023-05-26,10905,Flood
PHL,2023,2023-06-16,51,Flood
PHL,2023,2023-06-26,860,Flood
PHL,2023,2023-07-16,9513,Flood
PHL,2023,2023-07-12,932,Flood
PHL,2023,2023-07-19,71,Flood
PHL,2023,2023-07-20,29,Flood
PHL,2023,2023-08-09,267,Flood
PHL,2023,2023-08-12,5900,Flood
IDN,2023,2023-08-12,40,Flood
MMR,2023,2023-08-08,63,Storm
MMR,2023,2023-08-17,34,Mass Movement
LAO,2023,2023-07-27,1066,Flood
IND,2023,2023-08-15,35,Flood
IND,2023,2023-08-17,9928,Flood
IND,2023,2023-08-20,35,Flood
NPL,2023,2023-08-14,4,Flood
NPL,2023,2023-08-14,131,Flood
NPL,2023,2023-08-16,4,Mass Movement
NPL,2023,2023-08-16,17,Mass Movement
NPL,2023,2023-08-16,4,Mass Movement
NPL,2023,2023-08-19,4,Flood
NPL,2023,2023-08-19,8,Mass Movement
NPL,2023,2023-08-20,4,Flood
IDN,2023,2023-08-17,211,Flood
KOR,2023,2023-08-22,140,Flood
PHL,2023,2023-08-22,1184,Flood
PHL,2023,2023-08-18,4474,Flood
IDN,2023,2023-08-23,4,Storm
VNM,2023,2023-08-22,14,Storm
PHL,2023,2023-08-25,216,Flood
IND,2023,2023-08-22,35,Flood
VNM,2023,2023-08-25,696,Flood
CHN,2023,2023-08-26,3000,Flood
IND,2023,2023-08-27,3031,Flood
LKA,2023,2023-08-25,4,Flood
LKA,2023,2023-08-26,4,Storm
MYS,2023,2023-08-27,242,Flood
MYS,2023,2023-08-29,29,Storm
NPL,2023,2023-08-21,4,Flood
NPL,2023,2023-08-21,4,Flood
NPL,2023,2023-08-23,4,Flood
NPL,2023,2023-08-23,4,Flood
NPL,2023,2023-08-23,4,Flood
NPL,2023,2023-08-25,4,Flood
NPL,2023,2023-08-25,8,Flood
NPL,2023,2023-08-25,4,Mass Movement
NPL,2023,2023-08-26,4,Flood
NPL,2023,2023-08-26,4,Flood
NPL,2023,2023-08-26,4,Flood
NPL,2023,2023-08-26,4,Flood
NPL,2023,2023-08-27,4,Flood
NPL,2023,2023-08-27,8,Flood
NPL,2023,2023-08-27,4,Flood
NPL,2023,2023-08-28,4,Flood
NPL,2023,2023-08-29,4,Mass Movement
KOR,2023,2023-08-29,37,Flood
IDN,2023,2023-08-28,12,Mass Movement
BGD,2023,2023-08-31,102,Erosion
MMR,2023,2023-08-30,34,Mass Movement
KOR,2023,2023-09-02,37,Flood
IND,2023,2023-08-28,46,Flood
IND,2023,2023-08-29,14,Flood
IND,2023,2023-09-01,1304,Flood
IND,2023,2023-09-03,342,Flood
IDN,2023,2023-09-03,50,Flood
BGD,2023,2023-09-02,406,Erosion
MMR,2023,2023-08-31,169,Mass Movement
IDN,2023,2023-09-01,281,Flood
IDN,2023,2023-09-01,67,Storm
JPN,2023,2023-09-08,289,Storm
PHL,2023,2023-09-03,4,Storm
IDN,2023,2023-09-09,5790,Wildfire
IDN,2023,2023-09-09,3780,Earthquake
PHL,2023,2023-09-03,104,Mass Movement
PHL,2023,2023-09-08,85,Flood
PHL,2023,2023-06-11,16,Mass Movement
THA,2023,2023-09-08,19,Mass Movement
IND,2023,2023-09-06,22,Flood
NPL,2023,2023-09-01,4,Mass Movement
NPL,2023,2023-09-09,4,Flood
NPL,2023,2023-09-09,8,Mass Movement
MYS,2023,2023-09-07,69,Flood
MYS,2023,2023-09-09,499,Flood
PHL,2023,2023-09-01,2,Storm
PHL,2023,2023-09-08,165,Flood
IDN,2023,2023-08-28,4038,Flood
VNM,2023,2023-09-12,14,Flood
IDN,2023,2023-09-11,8,Mass Movement
IDN,2023,2023-09-17,8,Wildfire
MMR,2023,2023-09-09,140,Mass Movement
MMR,2023,2023-09-13,4,Storm
KOR,2023,2023-09-16,45,Flood
LKA,2023,2023-09-07,4,Storm
PHL,2023,2023-09-11,302,Flood
PHL,2023,2023-09-12,85,Earthquake
BGD,2023,2023-08-11,28,Erosion
BGD,2023,2023-08-16,8,Erosion
BGD,2023,2023-08-25,97,Erosion
PHL,2023,2023-09-10,132,Flood
PHL,2023,2023-09-16,1150,Flood
IND,2023,2023-09-13,9,Flood
IND,2023,2023-09-16,515,Flood
IND,2023,2023-09-17,6838,Flood
IND,2023,2023-09-17,8718,Flood
PHL,2023,2023-09-17,24063,Flood
MYS,2023,2023-09-20,41,Flood
MYS,2023,2023-09-20,126,Flood
IDN,2023,2023-09-12,27,Storm
KOR,2023,2023-09-20,187,Flood
MYS,2023,2023-09-21,215,Flood
MYS,2023,2023-09-22,161,Flood
MYS,2023,2023-09-22,102,Flood
MYS,2023,2023-09-22,42,Flood
NPL,2023,2023-09-13,8,Flood
IND,2023,2023-09-20,17,Flood
IND,2023,2023-09-20,5,Flood
IND,2023,2023-09-21,8,Flood
MYS,2023,2023-09-23,228,Flood
LKA,2023,2023-09-22,4,Flood
IND,2023,2023-09-23,200,Flood
IDN,2023,2023-09-20,8,Flood
IDN,2023,2023-09-15,4,Flood
IDN,2023,2023-09-20,1459,Flood
IDN,2023,2023-09-21,20,Flood
IDN,2023,2023-09-22,708,Flood
IDN,2023,2023-09-22,4,Storm
MMR,2023,2023-09-23,118,Mass Movement
MMR,2023,2023-09-11,25,Mass Movement
MMR,2023,2023-09-15,106,Mass Movement
MYS,2023,2023-09-26,1856,Flood
MYS,2023,2023-09-27,47,Flood
IDN,2023,2023-09-25,215,Flood
MMR,2023,2023-09-25,21,Mass Movement
MMR,2023,2023-09-20,17,Mass Movement
PHL,2023,2023-09-20,114,Flood
PHL,2023,2023-09-22,1711,Flood
PHL,2023,2023-09-20,953,Flood
PHL,2023,2023-09-23,184,Flood
CHN,2023,2023-09-19,405,Storm
VNM,2023,2023-09-24,42,Flood
NPL,2023,2023-09-26,8,Mass Movement
IDN,2023,2023-09-27,23,Storm
PHL,2023,2023-09-26,447,Flood
PHL,2023,2023-09-22,342,Flood
IND,2023,2023-10-01,283,Flood
MMR,2023,2023-09-20,42,Mass Movement
THA,2023,2023-09-13,1820,Flood
VNM,2023,2023-09-26,9,Storm
MMR,2023,2023-10-01,4,Storm
IDN,2023,2023-10-01,68,Storm
IDN,2023,2023-09-20,931,Flood
IDN,2023,2023-09-05,1672,Flood
MMR,2023,2023-08-31,5568,Flood
NPL,2023,2023-08-27,4,Mass Movement
LKA,2023,2023-09-27,4,Flood
LKA,2023,2023-09-30,1534,Flood
LKA,2023,2023-09-27,8,Flood
LKA,2023,2023-09-29,175,Flood
IDN,2023,2023-10-03,4,Storm
NPL,2023,2023-10-03,1670,Earthquake
NPL,2023,2023-10-02,4,Flood
NPL,2023,2023-10-04,4,Flood
KHM,2023,2023-08-04,4020,Flood
IDN,2023,2023-10-01,8,Storm
PHL,2023,2023-10-01,57,Storm
IND,2023,2023-10-04,8228,Flood
IDN,2023,2023-10-06,2158,Flood
IDN,2023,2023-10-06,4,Storm
PHL,2023,2023-10-04,410,Flood
VNM,2023,2023-10-06,5,Storm
VNM,2023,2023-10-07,28,Flood
MMR,2023,2023-09-29,4,Storm
MMR,2023,2023-10-02,21,Mass Movement
MMR,2023,2023-10-08,19595,Flood
MYS,2023,2023-10-06,43,Flood
MYS,2023,2023-10-11,13,Flood
IDN,2023,2023-10-01,7,Drought
MMR,2023,2023-10-10,17,Mass Movement
MMR,2023,2023-09-08,1000,Flood
MYS,2023,2023-10-13,124,Mass Movement
IDN,2023,2023-10-06,60,Flood
IDN,2023,2023-10-06,80,Flood
KHM,2023,2023-10-09,8907,Flood
IDN,2023,2023-10-10,57,Flood
VNM,2023,2023-10-13,8176,Flood
MMR,2023,2023-09-28,80,Mass Movement
KHM,2023,2023-10-15,78,Flood
KHM,2023,2023-10-12,14800,Flood
IND,2023,2023-10-10,9,Flood
PHL,2023,2023-10-10,325,Flood
MMR,2023,2023-10-14,8,Flood
IDN,2023,2023-10-16,10,Flood
LKA,2023,2023-09-28,3239,Flood
LKA,2023,2023-09-29,4,Flood
LKA,2023,2023-10-06,8,Storm
LKA,2023,2023-10-02,257,Flood
LKA,2023,2023-10-07,4,Erosion
LKA,2023,2023-10-06,21,Mass Movement
LKA,2023,2023-10-03,4,Flood
LKA,2023,2023-03-19,894,Mass Movement
LKA,2023,2023-10-14,72,Flood
LKA,2023,2023-09-27,35,Flood
LKA,2023,2023-10-11,41,Mass Movement
LKA,2023,2023-10-13,100,Erosion
PAK,2023,2023-10-09,20,Flood
PAK,2023,2023-10-15,7,Flood
MYS,2023,2023-10-21,54,Flood
MYS,2023,2023-10-22,123,Flood
MYS,2023,2023-10-23,28,Flood
MYS,2023,2023-10-22,22,Flood
IDN,2023,2023-10-13,3,Storm
IDN,2023,2023-10-13,4,Storm
IDN,2023,2023-10-21,23,Storm
IDN,2023,2023-10-22,151,Storm
VNM,2023,2023-10-17,719,Storm
IDN,2023,2023-10-18,12,Storm
MYS,2023,2023-10-23,1067,Flood
IDN,2023,2023-10-22,8,Storm
NPL,2023,2023-10-22,13,Earthquake
MYS,2023,2023-10-24,8,Flood
IDN,2023,2023-10-24,4,Mass Movement
IDN,2023,2023-10-22,8,Mass Movement
PHL,2023,2023-10-21,1630,Flood
KHM,2023,2023-10-21,10433,Flood
BGD,2023,2023-10-24,273000,Storm
MYS,2023,2023-10-27,166,Flood
LKA,2023,2023-10-12,184,Mass Movement
LKA,2023,2023-09-28,21,Flood
LKA,2023,2023-10-22,4,Flood
MYS,2023,2023-10-30,110,Flood
IDN,2023,2023-10-23,15,Storm
IDN,2023,2023-10-24,26,Storm
VNM,2023,2023-10-25,121,Mass Movement
VNM,2023,2023-10-28,5,Storm
PHL,2023,2023-10-25,17250,Flood
VNM,2023,2023-10-30,70,Mass Movement
VNM,2023,2023-10-30,21,Mass Movement
IDN,2023,2023-10-27,8,Storm
VNM,2023,2023-10-31,287,Mass Movement
IDN,2023,2023-10-31,5,Storm
VNM,2023,2023-11-01,153,Storm
LKA,2023,2023-11-02,190,Flood
IDN,2023,2023-10-27,91,Wildfire
MYS,2023,2023-11-03,899,Flood
IDN,2023,2023-11-03,6,Storm
IDN,2023,2023-11-04,13,Storm
IDN,2023,2023-11-04,23,Storm
PHL,2023,2023-11-03,125,Flood
LKA,2023,2023-11-03,17,Mass Movement
LKA,2023,2023-11-03,530,Flood
LKA,2023,2023-11-05,6,Flood
IDN,2023,2023-11-04,6,Mass Movement
IDN,2023,2023-11-02,44,Flood
NPL,2023,2023-11-03,107010,Earthquake
IND,2023,2023-11-07,2,Flood
MYS,2023,2023-11-13,278,Flood
MYS,2023,2023-11-14,46,Flood
IDN,2023,2023-11-09,4,Storm
IDN,2023,2023-11-08,4,Storm
IDN,2023,2023-11-09,4,Storm
IDN,2023,2023-11-11,7,Storm
IDN,2023,2023-11-11,19,Flood
IDN,2023,2023-11-14,70,Flood
IDN,2023,2023-11-13,271,Flood
PHL,2023,2023-11-07,23372,Flood
VNM,2023,2023-11-09,10,Storm
VNM,2023,2023-11-13,5,Storm
MMR,2023,2023-11-09,30,Erosion
MMR,2023,2023-11-06,13,Erosion
VNM,2023,2023-11-13,19528,Flood
IDN,2023,2023-11-14,4,Storm
IDN,2023,2023-11-13,4,Storm
IDN,2023,2023-11-07,50,Flood
IDN,2023,2023-11-04,100,Storm
MYS,2023,2023-11-20,5289,Flood
IDN,2023,2023-11-19,8,Mass Movement
IDN,2023,2023-11-13,65,Flood
IDN,2023,2023-05-01,4,Wildfire
IDN,2023,2023-11-15,251,Flood
IDN,2023,2023-11-13,669,Flood
VNM,2023,2023-11-15,3817,Mass Movement
VNM,2023,2023-11-15,116,Flood
MYS,2023,2023-11-21,6947,Flood
IND,2023,2023-11-09,23,Flood
IND,2023,2023-11-09,5,Flood
IND,2023,2023-11-10,9,Flood
IND,2023,2023-11-10,23,Flood
IND,2023,2023-11-11,5,Flood
IND,2023,2023-11-11,46,Flood
IND,2023,2023-11-15,9,Flood
IND,2023,2023-11-15,448,Flood
IND,2023,2023-11-16,19,Flood
IND,2023,2023-11-17,37,Flood
IND,2023,2023-11-19,5,Flood
IND,2023,2023-11-22,5,Flood
IDN,2023,2023-11-12,1,Storm
IDN,2023,2023-11-19,17,Flood
IDN,2023,2023-11-21,9,Storm
IDN,2023,2023-11-21,8,Mass Movement
IDN,2023,2023-11-21,62,Storm
IDN,2023,2023-11-22,8,Flood
IDN,2023,2023-11-23,12,Flood
IDN,2023,2023-11-22,724,Flood
IDN,2023,2023-11-20,336,Flood
IDN,2023,2023-11-19,18,Flood
IDN,2023,2023-11-17,12,Mass Movement
LKA,2023,2023-11-06,1132,Flood
LKA,2023,2023-11-05,19,Mass Movement
LKA,2023,2023-11-06,4,Flood
LKA,2023,2023-11-05,4,Flood
LKA,2023,2023-11-04,48,Flood
LKA,2023,2023-11-04,132,Flood
LKA,2023,2023-11-02,4,Flood
LKA,2023,2023-11-05,8,Flood
LKA,2023,2023-11-06,138,Flood
LKA,2023,2023-11-08,130,Flood
LKA,2023,2023-11-07,30,Storm
IDN,2023,2023-11-24,50,Storm
IDN,2023,2023-11-21,452,Flood
IDN,2023,2023-11-23,4,Flood
PHL,2023,2023-08-22,25,Mass Movement
LKA,2023,2023-11-12,11,Flood
LKA,2023,2023-11-12,4,Flood
LKA,2023,2023-11-14,36,Flood
LKA,2023,2023-11-17,10,Flood
LKA,2023,2023-11-20,114,Mass Movement
PHL,2023,2023-09-28,5,Storm
LKA,2023,2023-11-20,240,Flood
LKA,2023,2023-11-19,4,Flood
LKA,2023,2023-11-19,100,Mass Movement
LKA,2023,2023-11-18,12,Flood
PHL,2023,2023-09-18,780,Flood
PHL,2023,2023-11-20,350,Flood
LKA,2023,2023-11-21,23,Flood
PHL,2023,2023-10-26,1,Mass Movement
LKA,2023,2023-11-25,397,Flood
LKA,2023,2023-11-23,59,Flood
LKA,2023,2023-11-23,1184,Flood
PHL,2023,2023-11-17,2889,Earthquake
PHL,2023,2023-11-16,174637,Flood
IDN,2023,2023-11-27,216,Storm
IDN,2023,2023-11-24,64,Flood
VNM,2023,2023-11-25,5,Storm
VNM,2023,2023-11-23,9,Mass Movement
IND,2023,2023-11-23,229,Flood
IND,2023,2023-11-23,5,Flood
IND,2023,2023-11-24,54,Flood
IND,2023,2023-11-28,37,Flood
IND,2023,2023-11-28,5,Flood
MMR,2023,2023-11-18,13,Mass Movement
MMR,2023,2023-11-19,34,Mass Movement
MMR,2023,2023-11-21,17,Mass Movement
IND,2023,2023-11-28,9,Flood
IND,2023,2023-11-29,14,Flood
MNG,2023,2023-11-03,113,Extreme Temperature
PHL,2023,2023-11-22,148,Flood
PHL,2023,2023-11-29,7,Storm
PHL,2023,2023-11-29,1150,Flood
IDN,2023,2023-11-30,19,Flood
IDN,2023,2023-11-30,4,Mass Movement
IDN,2023,2023-11-30,4,Flood
MYS,2023,2023-12-01,582,Flood
IDN,2023,2023-11-30,30,Mass Movement
IDN,2023,2023-11-30,32,Flood
IDN,2023,2023-12-01,245,Flood
IDN,2023,2023-11-30,4,Storm
IDN,2023,2023-12-02,800,Flood
IDN,2023,2023-12-01,4,Flood
PHL,2023,2023-12-02,401282,Earthquake
PHL,2023,2023-11-29,1336,Flood
IDN,2023,2023-12-05,8,Storm
MMR,2023,2023-11-30,8,Mass Movement
IND,2023,2023-11-30,9,Flood
IND,2023,2023-12-01,350,Flood
IND,2023,2023-12-03,58234,Storm
IND,2023,2023-12-03,5,Flood
IND,2023,2023-12-05,5,Flood
IND,2023,2023-12-06,59,Flood
LKA,2023,2023-11-14,146,Mass Movement
LKA,2023,2023-11-27,219,Mass Movement
LKA,2023,2023-11-23,7,Flood
LKA,2023,2023-12-03,4,Flood
LKA,2023,2023-12-03,4,Flood
PHL,2023,2023-12-09,30,Storm
MYS,2023,2023-12-12,196,Flood
MMR,2023,2023-12-08,17,Mass Movement
MYS,2023,2023-12-14,20,Flood
IDN,2023,2023-12-11,4,Storm
IDN,2023,2023-12-11,12,Mass Movement
IDN,2023,2023-12-12,4,Mass Movement
PHL,2023,2023-11-29,4,Storm
PHL,2023,2023-12-05,2796,Flood
MYS,2023,2023-12-01,41584,Flood
IDN,2023,2023-12-13,8,Flood
IDN,2023,2023-12-13,172,Flood
IDN,2023,2023-12-14,218,Earthquake
IDN,2023,2023-12-16,4,Mass Movement
IDN,2023,2023-12-08,73,Earthquake
IDN,2023,2023-12-05,120,Flood
IDN,2023,2023-12-08,16,Flood
PHL,2023,2023-10-08,25,Storm
PHL,2023,2023-12-17,227147,Storm
MYS,2023,2023-12-16,89,Flood
MYS,2023,2023-12-19,33,Flood
CHN,2023,2023-12-18,112346,Earthquake
IDN,2023,2023-12-15,4,Mass Movement
LKA,2023,2023-12-09,27,Mass Movement
LKA,2023,2023-12-14,1215,Flood
LKA,2023,2023-12-15,1186,Flood
LKA,2023,2023-12-16,137,Flood
LKA,2023,2023-12-15,605,Flood
LKA,2023,2023-12-16,25,Flood
LKA,2023,2023-12-17,155,Flood
LKA,2023,2023-12-18,175,Flood
LKA,2023,2023-12-19,4,Flood
IDN,2023,2023-12-20,9,Flood
IDN,2023,2023-12-17,52,Flood
PHL,2023,2023-12-21,330,Flood
MYS,2023,2023-12-26,237,Flood
MYS,2023,2023-12-24,1096,Flood
MYS,2023,2023-12-26,184,Flood
MYS,2023,2023-12-24,11,Flood
LKA,2023,2023-12-19,29,Flood
LKA,2023,2023-12-30,66,Erosion
LKA,2023,2023-12-27,14,Flood
LKA,2023,2023-12-31,21,Flood
LKA,2023,2023-12-30,92,Mass Movement
LKA,2023,2023-12-30,550,Mass Movement
IDN,2023,2023-12-20,111,Flood
IDN,2023,2023-12-20,8,Flood
IDN,2023,2023-12-23,54,Storm
IDN,2023,2023-12-25,21,Flood
IDN,2023,2023-12-26,22,Flood
IDN,2023,2023-12-25,726,Flood
IDN,2023,2023-12-26,4,Flood
IDN,2023,2023-12-24,573,Flood
IDN,2023,2023-12-26,8,Storm
IDN,2023,2023-12-26,8,Flood
IDN,2023,2023-12-26,4,Flood
IDN,2023,2023-12-26,4,Flood
IDN,2023,2023-12-24,4048,Flood
IDN,2023,2023-12-25,8,Flood
IDN,2023,2023-12-25,1052,Flood
IDN,2023,2023-12-29,278,Flood
IDN,2023,2023-12-29,4,Storm
IDN,2023,2023-12-30,4,Storm
IDN,2023,2023-12-31,564,Earthquake
IDN,2023,2023-12-30,124,Flood
IDN,2023,2023-12-23,6568,Volcanic activity
IDN,2023,2023-12-31,400,Flood
IDN,2023,2023-12-31,15,Mass Movement
IDN,2023,2023-12-21,6350,Flood
IND,2023,2023-12-10,5,Flood
